Língua,Coleção,Título,Link
ES-ES,Conferencia General Octubre 2021,El amor de Dios D. Todd Christofferson,https://www.churchofjesuschrist.org/study/general-conference/2021/10/15christofferson?lang=spa
ES-ES,Conferencia General Octubre 2021,Llegar a ser más en Cristo: La parábola de la pendiente Clark G. Gilbert,https://www.churchofjesuschrist.org/study/general-conference/2021/10/16gilbert?lang=spa
ES-ES,Conferencia General Octubre 2021,"Una búsqueda con fe, que fue recompensada Patricio M. Giuffra",https://www.churchofjesuschrist.org/study/general-conference/2021/10/17giuffra?lang=spa
ES-ES,Conferencia General Octubre 2021,La necesidad de una Iglesia Dallin H. Oaks,https://www.churchofjesuschrist.org/study/general-conference/2021/10/18oaks?lang=spa
ES-ES,Conferencia General Octubre 2021,"Sostenimiento de las Autoridades Generales, los Setentas de Área y los Oficiales Generales Henry B. Eyring",https://www.churchofjesuschrist.org/study/general-conference/2021/10/21eyring?lang=spa
ES-ES,Conferencia General Octubre 2021,Con el poder de Dios en gran gloria David A. Bednar,https://www.churchofjesuschrist.org/study/general-conference/2021/10/22bednar?lang=spa
ES-ES,Conferencia General Octubre 2021,Fe para actuar y para llegar a ser Ciro Schmeil,https://www.churchofjesuschrist.org/study/general-conference/2021/10/23schmeil?lang=spa
ES-ES,Conferencia General Octubre 2021,El amor de Dios: El de mayor gozo para el alma Susan H. Porter,https://www.churchofjesuschrist.org/study/general-conference/2021/10/24porter?lang=spa
ES-ES,Conferencia General Octubre 2021,Tratar sobre la salud mental Erich W. Kopischke,https://www.churchofjesuschrist.org/study/general-conference/2021/10/25kopischke?lang=spa
ES-ES,Conferencia General Octubre 2021,Las cosas de mi alma Ronald A. Rasband,https://www.churchofjesuschrist.org/study/general-conference/2021/10/26rasband?lang=spa
ES-ES,Conferencia General Octubre 2021,La preparación para la segunda venida de Cristo Christoffel Golden,https://www.churchofjesuschrist.org/study/general-conference/2021/10/27golden?lang=spa
ES-ES,Conferencia General Octubre 2021,Favorecido del Señor todos mis días Moisés Villanueva,https://www.churchofjesuschrist.org/study/general-conference/2021/10/28villanueva?lang=spa
ES-ES,Conferencia General Octubre 2021,Simplemente hermoso; hermosamente simple Gary E. Stevenson,https://www.churchofjesuschrist.org/study/general-conference/2021/10/29stevenson?lang=spa
ES-ES,Conferencia General Octubre 2021,“¿Me amas más que estos?” M. Russell Ballard,https://www.churchofjesuschrist.org/study/general-conference/2021/10/31ballard?lang=spa
ES-ES,Conferencia General Octubre 2021,Ruego que Él nos utilice Sharon Eubank,https://www.churchofjesuschrist.org/study/general-conference/2021/10/32eubank?lang=spa
ES-ES,Conferencia General Octubre 2021,¿No hay bálsamo en Galaad? Brent H. Nielson,https://www.churchofjesuschrist.org/study/general-conference/2021/10/33nielson?lang=spa
ES-ES,Conferencia General Octubre 2021,Profundizar nuestra conversión a Jesucristo Arnulfo Valenzuela,https://www.churchofjesuschrist.org/study/general-conference/2021/10/34valenzuela?lang=spa
ES-ES,Conferencia General Octubre 2021,La dignidad no significa estar libre de mancha Bradley R. Wilcox,https://www.churchofjesuschrist.org/study/general-conference/2021/10/35wilcox?lang=spa
ES-ES,Conferencia General Octubre 2021,Ser un seguidor de Cristo Alfred Kyungu,https://www.churchofjesuschrist.org/study/general-conference/2021/10/36kyungu?lang=spa
ES-ES,Conferencia General Octubre 2021,Alcen su luz Marcus B. Nash,https://www.churchofjesuschrist.org/study/general-conference/2021/10/37nash?lang=spa
ES-ES,Conferencia General Octubre 2021,La fe para pedir y entonces actuar Henry B. Eyring,https://www.churchofjesuschrist.org/study/general-conference/2021/10/38eyring?lang=spa
ES-ES,Conferencia General Octubre 2021,La restauración diaria Dieter F. Uchtdorf,https://www.churchofjesuschrist.org/study/general-conference/2021/10/41uchtdorf?lang=spa
ES-ES,Conferencia General Octubre 2021,Inviten a Cristo a ser el autor de su historia Camille N. Johnson,https://www.churchofjesuschrist.org/study/general-conference/2021/10/42johnson?lang=spa
ES-ES,Conferencia General Octubre 2021,La paz de Cristo pone fin a las enemistades Dale G. Renlund,https://www.churchofjesuschrist.org/study/general-conference/2021/10/43renlund?lang=spa
ES-ES,Conferencia General Octubre 2021,Una casa de orden secuencial Vaiangina Sikahema,https://www.churchofjesuschrist.org/study/general-conference/2021/10/44sikahema?lang=spa
ES-ES,Conferencia General Octubre 2021,La paz personal en tiempos difíciles Quentin L. Cook,https://www.churchofjesuschrist.org/study/general-conference/2021/10/46cook?lang=spa
ES-ES,Conferencia General Octubre 2021,El templo y el cimiento espiritual de ustedes Russell M. Nelson,https://www.churchofjesuschrist.org/study/general-conference/2021/10/47nelson?lang=spa
ES-ES,Conferencia General Octubre 2021,Volver a confiar Gerrit W. Gong,https://www.churchofjesuschrist.org/study/general-conference/2021/10/51gong?lang=spa
ES-ES,Conferencia General Octubre 2021,Dar santidad al Señor L. Todd Budge,https://www.churchofjesuschrist.org/study/general-conference/2021/10/52budge?lang=spa
ES-ES,Conferencia General Octubre 2021,"Acuérdate de tus santos que sufren, oh Dios nuestro Anthony D. Perkins",https://www.churchofjesuschrist.org/study/general-conference/2021/10/53perkins?lang=spa
ES-ES,Conferencia General Octubre 2021,Un uno por ciento mejores Michael A. Dunn,https://www.churchofjesuschrist.org/study/general-conference/2021/10/54dunn?lang=spa
ES-ES,Conferencia General Octubre 2021,Afrontar nuestros huracanes espirituales creyendo en Cristo Sean Douglas,https://www.churchofjesuschrist.org/study/general-conference/2021/10/55douglas?lang=spa
ES-ES,Conferencia General Octubre 2021,Milagros del evangelio de Jesucristo Carlos G. Revillo Jr.,https://www.churchofjesuschrist.org/study/general-conference/2021/10/56revillo?lang=spa
ES-ES,Conferencia General Octubre 2021,Miren a lo lejos Alvin F. Meredith III,https://www.churchofjesuschrist.org/study/general-conference/2021/10/57meredith?lang=spa
ES-ES,Conferencia General Octubre 2021,El nombre de la Iglesia no es negociable Neil L. Andersen,https://www.churchofjesuschrist.org/study/general-conference/2021/10/58andersen?lang=spa
ES-ES,Conferencia General Octubre 2021,Dediquen tiempo al Señor Russell M. Nelson,https://www.churchofjesuschrist.org/study/general-conference/2021/10/59nelson?lang=spa
ES-ES,Conferencia General Abril 2021,Dios entre nosotros Dieter F. Uchtdorf,https://www.churchofjesuschrist.org/study/general-conference/2021/04/12uchtdorf?lang=spa
ES-ES,Conferencia General Abril 2021,Conversaciones esenciales Joy D. Jones,https://www.churchofjesuschrist.org/study/general-conference/2021/04/13jones?lang=spa
ES-ES,Conferencia General Abril 2021,Enseñar a la manera del Salvador Jan E. Newman,https://www.churchofjesuschrist.org/study/general-conference/2021/04/14newman?lang=spa
ES-ES,Conferencia General Abril 2021,Corazones entrelazados Gary E. Stevenson,https://www.churchofjesuschrist.org/study/general-conference/2021/04/15stevenson?lang=spa
ES-ES,Conferencia General Abril 2021,Lugar en el mesón Gerrit W. Gong,https://www.churchofjesuschrist.org/study/general-conference/2021/04/16gong?lang=spa
ES-ES,Conferencia General Abril 2021,Me encanta ver el templo Henry B. Eyring,https://www.churchofjesuschrist.org/study/general-conference/2021/04/17eyring?lang=spa
ES-ES,Conferencia General Abril 2021,"Sostenimiento de las Autoridades Generales, los Setentas de Área y los Oficiales Generales Dallin H. Oaks",https://www.churchofjesuschrist.org/study/general-conference/2021/04/21oaks?lang=spa
ES-ES,Conferencia General Abril 2021,No como el mundo la da Jeffrey R. Holland,https://www.churchofjesuschrist.org/study/general-conference/2021/04/23holland?lang=spa
ES-ES,Conferencia General Abril 2021,Pobrecitos Jorge T. Becerra,https://www.churchofjesuschrist.org/study/general-conference/2021/04/24becerra?lang=spa
ES-ES,Conferencia General Abril 2021,Las injusticias exasperantes Dale G. Renlund,https://www.churchofjesuschrist.org/study/general-conference/2021/04/25renlund?lang=spa
ES-ES,Conferencia General Abril 2021,El trayecto personal de un hijo de Dios Neil L. Andersen,https://www.churchofjesuschrist.org/study/general-conference/2021/04/26andersen?lang=spa
ES-ES,Conferencia General Abril 2021,Seréis libres Thierry K. Mutombo,https://www.churchofjesuschrist.org/study/general-conference/2021/04/27mutombo?lang=spa
ES-ES,Conferencia General Abril 2021,Esperanza en Cristo M. Russell Ballard,https://www.churchofjesuschrist.org/study/general-conference/2021/04/28ballard?lang=spa
ES-ES,Conferencia General Abril 2021,Sesión General del Sacerdocio,https://www.churchofjesuschrist.org/study/general-conference/2021/04/priesthood-session?lang=spa
ES-ES,Conferencia General Abril 2021,Obispos: Pastores del rebaño del Señor Quentin L. Cook,https://www.churchofjesuschrist.org/study/general-conference/2021/04/31cook?lang=spa
ES-ES,Conferencia General Abril 2021,¡Ustedes pueden recoger a Israel! Ahmad S. Corbitt,https://www.churchofjesuschrist.org/study/general-conference/2021/04/32corbitt?lang=spa
ES-ES,Conferencia General Abril 2021,¡Este es nuestro momento! S. Gifford Nielsen,https://www.churchofjesuschrist.org/study/general-conference/2021/04/33nielsen?lang=spa
ES-ES,Conferencia General Abril 2021,Bendecir en Su nombre Henry B. Eyring,https://www.churchofjesuschrist.org/study/general-conference/2021/04/34eyring?lang=spa
ES-ES,Conferencia General Abril 2021,¿Qué ha hecho nuestro Salvador por nosotros? Dallin H. Oaks,https://www.churchofjesuschrist.org/study/general-conference/2021/04/35oaks?lang=spa
ES-ES,Conferencia General Abril 2021,Lo que estamos aprendiendo y que jamás olvidaremos Russell M. Nelson,https://www.churchofjesuschrist.org/study/general-conference/2021/04/36nelson?lang=spa
ES-ES,Conferencia General Abril 2021,Jesucristo: El Cuidador de nuestra alma Ulisses Soares,https://www.churchofjesuschrist.org/study/general-conference/2021/04/41soares?lang=spa
ES-ES,Conferencia General Abril 2021,No hay victoria para el sepulcro Reyna I. Aburto,https://www.churchofjesuschrist.org/study/general-conference/2021/04/42aburto?lang=spa
ES-ES,Conferencia General Abril 2021,Nuestra tristeza se convertirá en gozo S. Mark Palmer,https://www.churchofjesuschrist.org/study/general-conference/2021/04/43palmer?lang=spa
ES-ES,Conferencia General Abril 2021,Proseguir a la meta Edward Dube,https://www.churchofjesuschrist.org/study/general-conference/2021/04/44dube?lang=spa
ES-ES,Conferencia General Abril 2021,Recuerden el camino de regreso a casa José A. Teixeira,https://www.churchofjesuschrist.org/study/general-conference/2021/04/45teixeira?lang=spa
ES-ES,Conferencia General Abril 2021,Dios ama a Sus hijos Taniela B. Wakolo,https://www.churchofjesuschrist.org/study/general-conference/2021/04/46wakolo?lang=spa
ES-ES,Conferencia General Abril 2021,Ellos no pueden prevalecer y nosotros no podemos caer Chi Hong (Sam) Wong,https://www.churchofjesuschrist.org/study/general-conference/2021/04/47wong?lang=spa
ES-ES,Conferencia General Abril 2021,Nuestro Salvador personal Michael John U. Teh,https://www.churchofjesuschrist.org/study/general-conference/2021/04/48teh?lang=spa
ES-ES,Conferencia General Abril 2021,Cristo ha resucitado; la fe en Él moverá montes Russell M. Nelson,https://www.churchofjesuschrist.org/study/general-conference/2021/04/49nelson?lang=spa
ES-ES,Conferencia General Abril 2021,En defensa de nuestra divinamente inspirada constitución Dallin H. Oaks,https://www.churchofjesuschrist.org/study/general-conference/2021/04/51oaks?lang=spa
ES-ES,Conferencia General Abril 2021,"He aquí, soy un Dios de milagros Ronald A. Rasband",https://www.churchofjesuschrist.org/study/general-conference/2021/04/52rasband?lang=spa
ES-ES,Conferencia General Abril 2021,La luz se allega a la luz Timothy J. Dyches,https://www.churchofjesuschrist.org/study/general-conference/2021/04/53dyches?lang=spa
ES-ES,Conferencia General Abril 2021,El porqué de la senda de los convenios D. Todd Christofferson,https://www.churchofjesuschrist.org/study/general-conference/2021/04/54christofferson?lang=spa
ES-ES,Conferencia General Abril 2021,La gloriosa luz de la verdad Alan R. Walker,https://www.churchofjesuschrist.org/study/general-conference/2021/04/55walker?lang=spa
ES-ES,Conferencia General Abril 2021,“Los principios de Mi evangelio” David A. Bednar,https://www.churchofjesuschrist.org/study/general-conference/2021/04/56bednar?lang=spa
ES-ES,Conferencia General Abril 2021,El COVID-19 y los templos Russell M. Nelson,https://www.churchofjesuschrist.org/study/general-conference/2021/04/57nelson?lang=spa
ES-ES,Conferencia General Octubre 2020,Seguir adelante Russell M. Nelson,https://www.churchofjesuschrist.org/study/general-conference/2020/10/11nelson?lang=spa
ES-ES,Conferencia General Octubre 2020,Con esto los probaremos David A. Bednar,https://www.churchofjesuschrist.org/study/general-conference/2020/10/12bednar?lang=spa
ES-ES,Conferencia General Octubre 2020,Llegar a ser como Él Scott D. Whiting,https://www.churchofjesuschrist.org/study/general-conference/2020/10/13whiting?lang=spa
ES-ES,Conferencia General Octubre 2020,Ojos para ver Michelle D. Craig,https://www.churchofjesuschrist.org/study/general-conference/2020/10/14craig?lang=spa
ES-ES,Conferencia General Octubre 2020,Corazones entrelazados con rectitud y unidad Quentin L. Cook,https://www.churchofjesuschrist.org/study/general-conference/2020/10/15cook?lang=spa
ES-ES,Conferencia General Octubre 2020,Recomendados al Señor Ronald A. Rasband,https://www.churchofjesuschrist.org/study/general-conference/2020/10/16rasband?lang=spa
ES-ES,Conferencia General Octubre 2020,Amad a vuestros enemigos Dallin H. Oaks,https://www.churchofjesuschrist.org/study/general-conference/2020/10/17oaks?lang=spa
ES-ES,Conferencia General Octubre 2020,"Sostenimiento de las Autoridades Generales, los Setenta de Área y los Oficiales Generales Henry B. Eyring",https://www.churchofjesuschrist.org/study/general-conference/2020/10/21eyring?lang=spa
ES-ES,Conferencia General Octubre 2020,Sociedades sostenibles D. Todd Christofferson,https://www.churchofjesuschrist.org/study/general-conference/2020/10/22christofferson?lang=spa
ES-ES,Conferencia General Octubre 2020,Cómo hallar gozo en Cristo Steven J. Lund,https://www.churchofjesuschrist.org/study/general-conference/2020/10/23lund?lang=spa
ES-ES,Conferencia General Octubre 2020,"Todas las naciones, tribus y lenguas Gerrit W. Gong",https://www.churchofjesuschrist.org/study/general-conference/2020/10/24gong?lang=spa
ES-ES,Conferencia General Octubre 2020,Había pan W. Christopher Waddell,https://www.churchofjesuschrist.org/study/general-conference/2020/10/25waddell?lang=spa
ES-ES,Conferencia General Octubre 2020,La exquisita dádiva del Hijo Matthew S. Holland,https://www.churchofjesuschrist.org/study/general-conference/2020/10/26holland?lang=spa
ES-ES,Conferencia General Octubre 2020,La cultura de Cristo William K. Jackson,https://www.churchofjesuschrist.org/study/general-conference/2020/10/27jackson?lang=spa
